Price,Adj Close,Close,High,Low,Open,Volume,Daily Return
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,
Date,,,,,,,
2014-01-03 00:00:00+00:00,16.855731964111328,19.320714950561523,19.774999618530273,19.301071166992188,19.7450008392334,392467600,-0.021965851131231284
2014-01-06 00:00:00+00:00,16.947643280029297,19.426071166992188,19.5285701751709,19.05714225769043,19.194643020629883,412610800,0.0054530185192551706
2014-01-07 00:00:00+00:00,16.82644271850586,19.28714370727539,19.498571395874023,19.211429595947266,19.440000534057617,317209200,-0.007151598412387994
2014-01-08 00:00:00+00:00,16.933006286621094,19.409286499023438,19.484285354614258,19.238929748535156,19.243213653564453,258529600,0.006332860562550335
2014-01-09 00:00:00+00:00,16.716766357421875,19.161428451538086,19.53071403503418,19.11964225769043,19.5285701751709,279148800,-0.01277007516468065
2014-01-10 00:00:00+00:00,16.605224609375,19.033571243286133,19.314285278320312,18.96821403503418,19.27964210510254,304976000,-0.006672634484183759
2014-01-13 00:00:00+00:00,16.692157745361328,19.133214950561523,19.375,18.924285888671875,18.925357818603516,378492800,0.0052351556101453145
2014-01-14 00:00:00+00:00,17.024293899536133,19.51392936706543,19.526071548461914,19.2021427154541,19.222143173217773,332561600,0.01989808913387736
2014-01-15 00:00:00+00:00,17.366090774536133,19.90571403503418,20.007143020629883,19.7021427154541,19.768571853637695,391638800,0.0200771797724133
2014-01-16 00:00:00+00:00,17.269193649291992,19.79464340209961,19.887500762939453,19.702856063842773,19.81785774230957,229278000,-0.005579836660924875
2014-01-17 00:00:00+00:00,16.8460693359375,19.309642791748047,19.716785430908203,19.282142639160156,19.695714950561523,426739600,-0.024501608869605507
2014-01-21 00:00:00+00:00,17.1077938079834,19.609643936157227,19.645357131958008,19.30071449279785,19.32107162475586,328526800,0.015536338379982029
2014-01-22 00:00:00+00:00,17.183820724487305,19.696786880493164,19.903213500976562,19.56464385986328,19.675357818603516,379985200,0.004443882031700763
2014-01-23 00:00:00+00:00,17.329322814941406,19.863571166992188,19.875,19.457500457763672,19.640714645385742,403239200,0.008467588521465785
2014-01-24 00:00:00+00:00,17.014320373535156,19.502500534057617,19.843570709228516,19.45535659790039,19.78571319580078,429354800,-0.01817752859740407
2014-01-27 00:00:00+00:00,17.152347564697266,19.66071319580078,19.814285278320312,19.491071701049805,19.645357131958008,554878800,0.00811242955573177
2014-01-28 00:00:00+00:00,15.78140926361084,18.08928680419922,18.39285659790039,17.93107032775879,18.170000076293945,1065523200,-0.07992723234156096
2014-01-29 00:00:00+00:00,15.602252006530762,17.883928298950195,18.120357513427734,17.807857513427734,17.998214721679688,502810000,-0.011352493189579538
2014-01-30 00:00:00+00:00,15.572027206420898,17.849285125732422,18.08928680419922,17.739286422729492,17.947856903076172,678501600,-0.0019371120616608062
2014-01-31 00:00:00+00:00,15.597577095031738,17.878570556640625,17.911785125732422,17.626785278320312,17.684999465942383,464797200,0.0016407060956173947
2014-02-03 00:00:00+00:00,15.62656021118164,17.911785125732422,18.133214950561523,17.832143783569336,17.95035743713379,401464000,0.0018577866159137368
2014-02-04 00:00:00+00:00,15.852764129638672,18.171070098876953,18.19499969482422,17.955713272094727,18.066070556640625,376681200,0.01447566344306117
2014-02-05 00:00:00+00:00,15.971159934997559,18.306785583496094,18.402856826782227,18.08035659790039,18.091428756713867,328344800,0.007468766774914926
2014-02-06 00:00:00+00:00,16.064254760742188,18.30392837524414,18.33928680419922,18.136070251464844,18.216428756713867,257765200,-0.00015607372681136766
2014-02-07 00:00:00+00:00,16.288986206054688,18.559999465942383,18.676071166992188,18.47785758972168,18.62071418762207,370280400,0.013989952618290058
2014-02-10 00:00:00+00:00,16.58080291748047,18.892499923706055,18.999643325805664,18.5,18.523571014404297,345559200,0.01791489586914108
2014-02-11 00:00:00+00:00,16.799278259277344,19.141429901123047,19.20535659790039,18.91071319580078,18.95035743713379,282256800,0.013176126951025546
2014-02-12 00:00:00+00:00,16.79802894592285,19.139999389648438,19.270000457763672,19.044286727905273,19.176786422729492,308100800,-7.473378331701586e-05
2014-02-13 00:00:00+00:00,17.064762115478516,19.44392967224121,19.45892906188965,19.078571319580078,19.094999313354492,307398000,0.015879325615712814
2014-02-14 00:00:00+00:00,17.05097007751465,19.428213119506836,19.499286651611328,19.328929901123047,19.37392807006836,272924400,-0.0008083012538773193
2014-02-18 00:00:00+00:00,17.113662719726562,19.499643325805664,19.68535614013672,19.48607063293457,19.5,260251600,0.0036766225416329235
2014-02-19 00:00:00+00:00,16.843477249145508,19.19178581237793,19.53178596496582,19.08392906188965,19.45535659790039,313768000,-0.015787853566547994
2014-02-20 00:00:00+00:00,16.648509979248047,18.969642639160156,19.178571701049805,18.89285659790039,19.035356521606445,305858000,-0.011574908942267426
2014-02-21 00:00:00+00:00,16.463584899902344,18.758928298950195,19.091785430908203,18.735713958740234,19.028213500976562,278784800,-0.011107976265982478
2014-02-24 00:00:00+00:00,16.53567123413086,18.8410701751709,18.92571449279785,18.65785789489746,18.683929443359375,288909600,0.004378814978748036
2014-02-25 00:00:00+00:00,16.36359214782715,18.645000457763672,18.9132137298584,18.60714340209961,18.906429290771484,231952000,-0.010406506402465987
2014-02-26 00:00:00+00:00,16.215959548950195,18.47678565979004,18.75,18.41428565979004,18.70035743713379,276217200,-0.00902197875267896
2014-02-27 00:00:00+00:00,16.5394344329834,18.84535789489746,18.885000228881836,18.430356979370117,18.46928596496582,301882000,0.019947854669847942
2014-02-28 00:00:00+00:00,16.494611740112305,18.794286727905273,19.02678680419922,18.64714241027832,18.895713806152344,371968800,-0.00271001311182395
2014-03-03 00:00:00+00:00,16.542259216308594,18.84857177734375,18.951786041259766,18.671785354614258,18.693571090698242,238781200,0.002888380401150137
2014-03-04 00:00:00+00:00,16.65132713317871,18.972856521606445,19.022857666015625,18.848928451538086,18.96428680419922,259140000,0.006593854735035487
2014-03-05 00:00:00+00:00,16.686437606811523,19.01285743713379,19.09821319580078,18.897499084472656,18.961429595947266,200062800,0.0021083233029137727
2014-03-06 00:00:00+00:00,16.635976791381836,18.95535659790039,19.087142944335938,18.860713958740234,19.028213500976562,185488800,-0.0030243133849567894
2014-03-07 00:00:00+00:00,16.626256942749023,18.944286346435547,18.999286651611328,18.787500381469727,18.967500686645508,220729600,-0.0005840170512049214
2014-03-10 00:00:00+00:00,16.64130401611328,18.961429595947266,19.047500610351562,18.869285583496094,18.8700008392334,178584000,0.0009049298135712647
2014-03-11 00:00:00+00:00,16.803346633911133,19.14607048034668,19.240713119506836,19.02107048034668,19.123214721679688,279224400,0.009737709040613662
2014-03-12 00:00:00+00:00,16.819658279418945,19.164642333984375,19.191070556640625,19.0,19.089643478393555,199326400,0.0009700086321502432
2014-03-13 00:00:00+00:00,16.632843017578125,18.951786041259766,19.273571014404297,18.898571014404297,19.194286346435547,257742800,-0.011106718769656077
2014-03-14 00:00:00+00:00,16.44603157043457,18.738929748535156,18.960357666015625,18.678571701049805,18.885356903076172,237199200,-0.01123146347585402
2014-03-17 00:00:00+00:00,16.510284423828125,18.812143325805664,18.927499771118164,18.780357360839844,18.8464298248291,199544800,0.003907030884527041
2014-03-18 00:00:00+00:00,16.656343460083008,18.97857093811035,18.99892807006836,18.757143020629883,18.782142639160156,209647200,0.008846818218548824
2014-03-19 00:00:00+00:00,16.651962280273438,18.97357177734375,19.15142822265625,18.89285659790039,19.009286880493164,224756000,-0.000263410811219833
2014-03-20 00:00:00+00:00,16.571725845336914,18.882143020629883,19.023929595947266,18.83392906188965,18.92464256286621,208398400,-0.004818742500715789
2014-03-21 00:00:00+00:00,16.702421188354492,19.031070709228516,19.0625,18.797500610351562,18.997499465942383,374046400,0.007887223840848945
2014-03-24 00:00:00+00:00,16.900522232055664,19.256786346435547,19.303571701049805,19.109285354614258,19.229286193847656,355700800,0.01186037510215221
2014-03-25 00:00:00+00:00,17.08231544494629,19.46392822265625,19.491071701049805,19.27107048034668,19.33928680419922,282293200,0.010756824762665929
2014-03-26 00:00:00+00:00,16.919017791748047,19.277856826782227,19.60714340209961,19.2450008392334,19.518571853637695,299768000,-0.009559806928255865
2014-03-27 00:00:00+00:00,16.846296310424805,19.19499969482422,19.33928680419922,19.11142921447754,19.286428451538086,222031600,-0.004298046857724169
2014-03-28 00:00:00+00:00,16.827484130859375,19.17357063293457,19.24785614013672,19.08035659790039,19.2257137298584,200564000,-0.0011163877171317393
2014-03-31 00:00:00+00:00,16.82373046875,19.169286727905273,19.31464385986328,19.140356063842773,19.258214950561523,168669200,-0.00022342760831095543
2014-04-01 00:00:00+00:00,16.97762107849121,19.344642639160156,19.352500915527344,19.17035675048828,19.205713272094727,200760000,0.009147753578103268
2014-04-02 00:00:00+00:00,17.005840301513672,19.376785278320312,19.40999984741211,19.295000076293945,19.37071418762207,180420800,0.001661578337719627
2014-04-03 00:00:00+00:00,16.887985229492188,19.24250030517578,19.375,19.20142936706543,19.335357666015625,162344000,-0.006930198751532668
2014-04-04 00:00:00+00:00,16.669511795043945,18.99357032775879,19.28571319580078,18.94928550720215,19.278928756713867,275251200,-0.01293646737529408
2014-04-07 00:00:00+00:00,16.407785415649414,18.695356369018555,18.96071434020996,18.63892936706543,18.85785675048828,289850400,-0.015700784717889493
2014-04-08 00:00:00+00:00,16.40684700012207,18.694286346435547,18.790000915527344,18.524999618530273,18.756786346435547,243888400,-5.723467164187035e-05
2014-04-09 00:00:00+00:00,16.62249183654785,18.940000534057617,18.94607162475586,18.643571853637695,18.665714263916016,206169600,0.01314381212893534
2014-04-10 00:00:00+00:00,16.408105850219727,18.695714950561523,19.00857162475586,18.684642791748047,18.952856063842773,239652000,-0.012897865713193735
2014-04-11 00:00:00+00:00,16.286802291870117,18.5575008392334,18.672500610351562,18.46928596496582,18.53571319580078,271717600,-0.0073928229914509425
2014-04-14 00:00:00+00:00,16.351686477661133,18.63142967224121,18.648571014404297,18.471786499023438,18.639286041259766,205674000,0.003983770964003819
2014-04-15 00:00:00+00:00,16.235078811645508,18.498571395874023,18.6299991607666,18.26178550720215,18.581071853637695,266490000,-0.007130868575541016
2014-04-16 00:00:00+00:00,16.26799201965332,18.53607177734375,18.6103572845459,18.36214256286621,18.501785278320312,214765600,0.0020272041914592975
2014-04-17 00:00:00+00:00,16.453857421875,18.74785614013672,18.84857177734375,18.542856216430664,18.571428298950195,284334400,0.011425525609575438
2014-04-21 00:00:00+00:00,16.649137496948242,18.97035789489746,19.0049991607666,18.71285629272461,18.762142181396484,182548800,0.011868117244850929
2014-04-22 00:00:00+00:00,16.665748596191406,18.989286422729492,18.993928909301758,18.803571701049805,18.868213653564453,202563200,0.0009977949776647232
2014-04-23 00:00:00+00:00,16.447906494140625,18.741071701049805,18.968929290771484,18.730356216430664,18.895000457763672,394940000,-0.013071303268277767
2014-04-24 00:00:00+00:00,17.79633903503418,20.27750015258789,20.35714340209961,20.026071548461914,20.293214797973633,759911600,0.08198188855187083
2014-04-25 00:00:00+00:00,17.927043914794922,20.426429748535156,20.428213119506836,20.141429901123047,20.161785125732422,390275200,0.007344573780129426
2014-04-28 00:00:00+00:00,18.621318817138672,21.217500686645508,21.27678680419922,20.448213577270508,20.457143783569336,669485600,0.03872781234161016
2014-04-29 00:00:00+00:00,18.566152572631836,21.15464210510254,21.28499984741211,21.05392837524414,21.204999923706055,337377600,-0.002962581807881448
2014-04-30 00:00:00+00:00,18.49593734741211,21.074642181396484,21.408214569091797,21.064285278320312,21.165714263916016,456640800,-0.0037816722830190663
2014-05-01 00:00:00+00:00,18.53951072692871,21.124286651611328,21.242856979370117,20.941429138183594,21.14285659790039,244048000,0.0023556494951391116
2014-05-02 00:00:00+00:00,18.573997497558594,21.163570404052734,21.2214298248291,21.061071395874023,21.155000686645508,191514400,0.0018596487109499016
2014-05-05 00:00:00+00:00,18.836660385131836,21.46285629272461,21.46428680419922,21.071428298950195,21.07642936706543,287067200,0.014141559432455875
2014-05-06 00:00:00+00:00,18.63134765625,21.22892951965332,21.586071014404297,21.22892951965332,21.492856979370117,374564400,-0.010899144544455841
2014-05-07 00:00:00+00:00,18.566152572631836,21.15464210510254,21.331785202026367,20.9903564453125,21.258928298950195,282864400,-0.003499348117483092
2014-05-08 00:00:00+00:00,18.533063888549805,20.999643325805664,21.22892951965332,20.94285774230957,21.008928298950195,230297200,-0.007326939332123694
2014-05-09 00:00:00+00:00,18.455841064453125,20.91214370727539,20.9375,20.726070404052734,20.876428604125977,291597600,-0.0041667192710244105
2014-05-12 00:00:00+00:00,18.68560791015625,21.172500610351562,21.2021427154541,20.97857093811035,20.981786727905273,213208800,0.012450034139043886
2014-05-13 00:00:00+00:00,18.71491813659668,21.205713272094727,21.233570098876953,21.0964298248291,21.14285659790039,159737200,0.0015686697737973265
2014-05-14 00:00:00+00:00,18.718395233154297,21.20964241027832,21.33571434020996,21.13357162475586,21.158214569091797,166404000,0.00018528677310580832
2014-05-15 00:00:00+00:00,18.559223175048828,21.029285430908203,21.30714225769043,21.001428604125977,21.239286422729492,230846000,-0.00850353701780071
2014-05-16 00:00:00+00:00,18.833120346069336,21.339643478393555,21.340356826782227,20.907142639160156,21.022499084472656,276256400,0.014758373436179362
2014-05-19 00:00:00+00:00,19.0562744140625,21.592500686645508,21.690357208251953,21.333213806152344,21.35178565979004,317755200,0.011849176791916438
2014-05-20 00:00:00+00:00,19.060060501098633,21.596786499023438,21.657142639160156,21.45464324951172,21.589643478393555,234836000,0.00019848615221218502
2014-05-21 00:00:00+00:00,19.110488891601562,21.653928756713867,21.667856216430664,21.50214385986328,21.565357208251953,196859600,0.0026458685273855753
2014-05-22 00:00:00+00:00,19.140750885009766,21.688213348388672,21.780357360839844,21.575000762939453,21.66428565979004,200760000,0.0015832965952737865
2014-05-23 00:00:00+00:00,19.35697364807129,21.93321418762207,21.95464324951172,21.659643173217773,21.6875,232209600,0.011296497101804803
2014-05-27 00:00:00+00:00,19.719446182250977,22.343929290771484,22.352142333984375,21.986785888671875,21.99571418762207,348866000,0.01872571432695902
2014-05-28 00:00:00+00:00,19.668384552001953,22.28607177734375,22.493928909301758,22.277856826782227,22.35785675048828,315481600,-0.0025894063964672087
2014-05-29 00:00:00+00:00,20.02676010131836,22.692142486572266,22.745357513427734,22.42035675048828,22.423213958740234,376474000,0.018220829282320272
2014-05-30 00:00:00+00:00,19.951744079589844,22.60714340209961,23.006071090698242,22.46071434020996,22.78499984741211,564020800,-0.0037457496365956855
2014-06-02 00:00:00+00:00,19.814632415771484,22.451786041259766,22.672500610351562,22.23214340209961,22.641429901123047,369350800,-0.006872047391242475
2014-06-03 00:00:00+00:00,20.094839096069336,22.769285202026367,22.812143325805664,22.4375,22.44499969482422,292709200,0.014141376556106922
2014-06-04 00:00:00+00:00,20.32430076599121,23.029285430908203,23.13892936706543,22.71821403503418,22.765714645385742,335482000,0.011418901672798132
2014-06-05 00:00:00+00:00,20.404043197631836,23.11964225769043,23.19178581237793,22.95035743713379,23.078571319580078,303805600,0.003923561894845218
2014-06-06 00:00:00+00:00,20.34794044494629,23.05607032775879,23.259286880493164,23.016786575317383,23.21071434020996,349938400,-0.0027496934953867846
2014-06-09 00:00:00+00:00,20.673540115356445,23.424999237060547,23.469999313354492,22.9375,23.174999237060547,301660000,0.01600137855485184
2014-06-10 00:00:00+00:00,20.794883728027344,23.5625,23.762500762939453,23.392499923706055,23.6825008392334,251108000,0.005869829985817532
2014-06-11 00:00:00+00:00,20.70884132385254,23.46500015258789,23.690000534057617,23.36750030517578,23.532499313354492,182724000,-0.004137924558604067
2014-06-12 00:00:00+00:00,20.36244010925293,23.072500228881836,23.530000686645508,22.975000381469727,23.510000228881836,218996000,-0.016727036912580928
2014-06-13 00:00:00+00:00,20.139596939086914,22.81999969482422,23.110000610351562,22.719999313354492,23.049999237060547,218100000,-0.01094378725984535
2014-06-16 00:00:00+00:00,20.342580795288086,23.049999237060547,23.1875,22.862499237060547,22.877500534057617,142244000,0.010078858252066336
2014-06-17 00:00:00+00:00,20.316110610961914,23.020000457763672,23.174999237060547,22.950000762939453,23.077499389648438,118904000,-0.0013014655223346772
