Date;Adj Close;Close;High;Low;Open;Volume;Daily Return
2024-03-14 00:00:00+00:00;172.37628173828125;173.0;174.30999755859375;172.0500030517578;172.91000366210938;72913500;0.010927336316434166
2024-03-15 00:00:00+00:00;171.99765014648438;172.6199951171875;172.6199951171875;170.2899932861328;171.1699981689453;121664700;-0.002196560016257232
2024-03-18 00:00:00+00:00;173.0936737060547;173.72000122070312;177.7100067138672;173.52000427246094;175.57000732421875;75604200;0.006372414173507979
2024-03-19 00:00:00+00:00;175.44517517089844;176.0800018310547;176.61000061035156;173.02999877929688;174.33999633789062;55215200;0.013585082856137465
2024-03-20 00:00:00+00:00;178.02584838867188;178.6699981689453;178.6699981689453;175.08999633789062;175.72000122070312;53423100;0.014709202129471022
2024-03-21 00:00:00+00:00;170.7521514892578;171.3699951171875;177.49000549316406;170.83999633789062;177.0500030517578;106181300;-0.04085746418856029
2024-03-22 00:00:00+00:00;171.65887451171875;172.27999877929688;173.0500030517578;170.05999755859375;171.75999450683594;71106600;0.005310169154682409
2024-03-25 00:00:00+00:00;170.23403930664062;170.85000610351562;171.94000244140625;169.4499969482422;170.57000732421875;54288300;-0.0083003986876804
2024-03-26 00:00:00+00:00;169.09815979003906;169.7100067138672;171.4199981689453;169.5800018310547;170.0;57388400;-0.006672515943357493
2024-03-27 00:00:00+00:00;172.68515014648438;173.30999755859375;173.60000610351562;170.11000061035156;170.41000366210938;60273300;0.021212602099510702
2024-03-28 00:00:00+00:00;170.86175537109375;171.47999572753906;172.22999572753906;170.50999450683594;171.75;65672700;-0.010559124440792766
2024-04-01 00:00:00+00:00;169.4169921875;170.02999877929688;171.25;169.47999572753906;171.19000244140625;46240500;-0.008455779008450959
2024-04-02 00:00:00+00:00;168.23126220703125;168.83999633789062;169.33999633789062;168.22999572753906;169.0800018310547;49329500;-0.006998779332762939
2024-04-03 00:00:00+00:00;169.03834533691406;169.64999389648438;170.67999267578125;168.5800018310547;168.7899932861328;47691700;0.004797427008780275
2024-04-04 00:00:00+00:00;168.21136474609375;168.82000732421875;171.9199981689453;168.82000732421875;170.2899932861328;53704400;-0.00489234660846527
2024-04-05 00:00:00+00:00;168.96859741210938;169.5800018310547;170.38999938964844;168.9499969482422;169.58999633789062;42055200;0.004501803541427263
2024-04-08 00:00:00+00:00;167.84268188476562;168.4499969482422;169.1999969482422;168.24000549316406;169.02999877929688;37425500;-0.0066635503633162285
2024-04-09 00:00:00+00:00;169.0582733154297;169.6699981689453;170.0800018310547;168.35000610351562;168.6999969482422;42451200;0.007242512572309456
2024-04-10 00:00:00+00:00;167.1750946044922;167.77999877929688;169.08999633789062;167.11000061035156;168.8000030517578;49709300;-0.01113926687125033
2024-04-11 00:00:00+00:00;174.40892028808594;175.0399932861328;175.4600067138672;168.16000366210938;168.33999633789062;91070300;0.04327091762818491
2024-04-12 00:00:00+00:00;175.91348266601562;176.5500030517578;178.36000061035156;174.2100067138672;174.25999450683594;101593300;0.00862665575607413
2024-04-15 00:00:00+00:00;172.0673828125;172.69000244140625;176.6300048828125;172.5;175.36000061035156;73531800;-0.021863497839872292
2024-04-16 00:00:00+00:00;168.7693328857422;169.3800048828125;173.75999450683594;168.27000427246094;171.75;73711200;-0.019167279586534414
2024-04-17 00:00:00+00:00;167.39430236816406;168.0;170.64999389648438;168.0;169.61000061035156;50901200;-0.008147389556206863
2024-04-18 00:00:00+00:00;166.43775939941406;167.0399932861328;168.63999938964844;166.5500030517578;168.02999877929688;43122900;-0.0057143256777808515
2024-04-19 00:00:00+00:00;164.40512084960938;165.0;166.39999389648438;164.0800018310547;166.2100067138672;67772100;-0.012212603975853775
2024-04-22 00:00:00+00:00;165.24208068847656;165.83999633789062;167.25999450683594;164.77000427246094;165.52000427246094;48116400;0.005090886896306879
2024-04-23 00:00:00+00:00;166.29824829101562;166.89999389648438;167.0500030517578;164.9199981689453;165.35000610351562;49537800;0.006391688265803275
2024-04-24 00:00:00+00:00;168.41062927246094;169.02000427246094;169.3000030517578;166.2100067138672;166.5399932861328;48251800;0.012702279529689164
2024-04-25 00:00:00+00:00;169.27749633789062;169.88999938964844;170.61000061035156;168.14999389648438;169.52999877929688;50558300;0.005147290824730311
2024-04-26 00:00:00+00:00;168.6896209716797;169.3000030517578;171.33999633789062;169.17999267578125;169.8800048828125;44838400;-0.003472813820767917
2024-04-29 00:00:00+00:00;172.8744659423828;173.5;176.02999877929688;173.10000610351562;173.3699951171875;68169400;0.024808014604454476
2024-04-30 00:00:00+00:00;169.71591186523438;170.3300018310547;174.99000549316406;170.0;173.3300018310547;65934800;-0.01827088281812861
2024-05-01 00:00:00+00:00;168.6896209716797;169.3000030517578;172.7100067138672;169.11000061035156;169.5800018310547;50383100;-0.006047077838456816
2024-05-02 00:00:00+00:00;172.40615844726562;173.02999877929688;173.4199981689453;170.88999938964844;172.50999450683594;94214900;0.02203187040935095
2024-05-03 00:00:00+00:00;182.71884155273438;183.3800048828125;187.0;182.66000366210938;186.64999389648438;163224100;0.05981625253732603
2024-05-06 00:00:00+00:00;181.0548858642578;181.7100067138672;184.1999969482422;180.4199981689453;182.35000610351562;78569700;-0.009106762593950823
2024-05-07 00:00:00+00:00;181.74237060546875;182.39999389648438;184.89999389648438;181.32000732421875;183.4499969482422;77305800;0.0037971886914498487
2024-05-08 00:00:00+00:00;182.08116149902344;182.74000549316406;183.07000732421875;181.4499969482422;182.85000610351562;45057100;0.0018640987283840005
2024-05-09 00:00:00+00:00;183.90457153320312;184.57000732421875;184.66000366210938;182.11000061035156;182.55999755859375;48983000;0.01001423758369735
2024-05-10 00:00:00+00:00;182.63742065429688;183.0500030517578;185.08999633789062;182.1300048828125;184.89999389648438;50759500;-0.008235380680192916
2024-05-13 00:00:00+00:00;185.8601531982422;186.27999877929688;187.10000610351562;184.6199951171875;185.44000244140625;72044800;0.017645428427694565
2024-05-14 00:00:00+00:00;187.00755310058594;187.42999267578125;188.3000030517578;186.2899932861328;187.50999450683594;52393600;0.006173469529849429
2024-05-15 00:00:00+00:00;189.2924041748047;189.72000122070312;190.64999389648438;187.3699951171875;187.91000366210938;70400000;0.012217940748059153
2024-05-16 00:00:00+00:00;189.41212463378906;189.83999633789062;191.10000610351562;189.66000366210938;190.47000122070312;52845200;0.000632485327932919
2024-05-17 00:00:00+00:00;189.4420623779297;189.8699951171875;190.80999755859375;189.17999267578125;189.50999450683594;41282900;0.00015802138577525326
2024-05-20 00:00:00+00:00;190.6094207763672;191.0399932861328;191.9199981689453;189.00999450683594;189.3300018310547;44361300;0.006162101432736655
2024-05-21 00:00:00+00:00;191.91647338867188;192.35000610351562;192.72999572753906;190.9199981689453;191.08999633789062;42309400;0.006857270013722827
2024-05-22 00:00:00+00:00;190.46974182128906;190.89999389648438;192.82000732421875;190.27000427246094;192.27000427246094;34648500;-0.0075384047882530725
2024-05-23 00:00:00+00:00;186.45880126953125;186.8800048828125;191.0;186.6300048828125;190.97999572753906;51005900;-0.021058088749084547
2024-05-24 00:00:00+00:00;189.5518035888672;189.97999572753906;190.5800018310547;188.0399932861328;188.82000732421875;36294600;0.016588135507972
2024-05-28 00:00:00+00:00;189.56179809570312;189.99000549316406;193.0;189.10000610351562;191.50999450683594;52280100;5.268852431883353e-05
2024-05-29 00:00:00+00:00;189.86111450195312;190.2899932861328;192.25;189.50999450683594;189.61000061035156;53068000;0.0015789661787211084
2024-05-30 00:00:00+00:00;190.85885620117188;191.2899932861328;192.17999267578125;190.6300048828125;190.75999450683594;49947900;0.005255137081729533
2024-05-31 00:00:00+00:00;191.8166961669922;192.25;192.57000732421875;189.91000366210938;191.44000244140625;75158300;0.005018593484036549
2024-06-03 00:00:00+00:00;193.59266662597656;194.02999877929688;194.99000549316406;192.52000427246094;192.89999389648438;50080500;0.009258771283728873
2024-06-04 00:00:00+00:00;193.91195678710938;194.35000610351562;195.32000732421875;193.02999877929688;194.63999938964844;47471400;0.0016492672588364066
2024-06-05 00:00:00+00:00;195.42852783203125;195.8699951171875;196.89999389648438;194.8699951171875;195.39999389648438;54156800;0.007820884826019947
2024-06-06 00:00:00+00:00;194.04165649414062;194.47999572753906;196.5;194.1699981689453;195.69000244140625;41181800;-0.007096540686677422
2024-06-07 00:00:00+00:00;196.4462432861328;196.88999938964844;196.94000244140625;194.13999938964844;194.64999389648438;53103900;0.012392038847459208
2024-06-10 00:00:00+00:00;192.68472290039062;193.1199951171875;197.3000030517578;192.14999389648438;196.89999389648438;97262100;-0.019147769232301326
2024-06-11 00:00:00+00:00;206.68310546875;207.14999389648438;207.16000366210938;193.6300048828125;193.64999389648438;172373300;0.07264912559045644
2024-06-12 00:00:00+00:00;212.58978271484375;213.07000732421875;220.1999969482422;206.89999389648438;207.3699951171875;198134300;0.02857839054869915
2024-06-13 00:00:00+00:00;213.75714111328125;214.24000549316406;216.75;211.60000610351562;214.74000549316406;97862700;0.005491144359726752
2024-06-14 00:00:00+00:00;212.01107788085938;212.49000549316406;215.1699981689453;211.3000030517578;213.85000610351562;70122700;-0.008168409051202308
2024-06-17 00:00:00+00:00;216.18165588378906;216.6699981689453;218.9499969482422;212.72000122070312;213.3699951171875;93728300;0.019671478976528656
2024-06-18 00:00:00+00:00;213.8070068359375;214.2899932861328;218.6300048828125;213.0;217.58999633789062;79943300;-0.010984469021671939
2024-06-20 00:00:00+00:00;209.20741271972656;209.67999267578125;214.24000549316406;208.85000610351562;213.92999267578125;86172500;-0.021512906597537684
2024-06-21 00:00:00+00:00;207.02235412597656;207.49000549316406;211.88999938964844;207.11000061035156;210.38999938964844;246421400;-0.010444426073609514
2024-06-24 00:00:00+00:00;207.67086791992188;208.13999938964844;212.6999969482422;206.58999633789062;207.72000122070312;80727000;0.00313265159417897
2024-06-25 00:00:00+00:00;208.59878540039062;209.07000732421875;211.3800048828125;208.61000061035156;209.14999389648438;56713900;0.004468184574312861
2024-06-26 00:00:00+00:00;212.7693634033203;213.25;214.86000061035156;210.63999938964844;211.5;66213200;0.01999326794540668
2024-06-27 00:00:00+00:00;213.61746215820312;214.10000610351562;215.74000549316406;212.35000610351562;214.69000244140625;49772700;0.003985960626099017
2024-06-28 00:00:00+00:00;210.14527893066406;210.6199951171875;216.07000732421875;210.3000030517578;215.77000427246094;82542700;-0.016254137725925877
2024-07-01 00:00:00+00:00;216.261474609375;216.75;217.50999450683594;211.9199981689453;212.08999633789062;60402900;0.029104572333703782
2024-07-02 00:00:00+00:00;219.77354431152344;220.27000427246094;220.3800048828125;215.10000610351562;216.14999389648438;58046200;0.016239927439266166
2024-07-03 00:00:00+00:00;221.0506591796875;221.5500030517578;221.5500030517578;219.02999877929688;220.0;37369800;0.0058110444203451905
2024-07-05 00:00:00+00:00;225.82984924316406;226.33999633789062;226.4499969482422;221.64999389648438;221.64999389648438;60412400;0.021620371113304726
2024-07-08 00:00:00+00:00;227.30653381347656;227.82000732421875;227.85000610351562;223.25;227.08999633789062;59085900;0.006538884025246272
2024-07-09 00:00:00+00:00;228.16458129882812;228.67999267578125;229.39999389648438;226.3699951171875;227.92999267578125;48076100;0.00377484559702701
2024-07-10 00:00:00+00:00;232.4548797607422;232.97999572753906;233.0800018310547;229.25;229.3000030517578;62627700;0.018803582252402418
2024-07-11 00:00:00+00:00;227.05709838867188;227.57000732421875;232.38999938964844;225.77000427246094;231.38999938964844;64710600;-0.023220827978926883
2024-07-12 00:00:00+00:00;230.0203857421875;230.5399932861328;232.63999938964844;228.67999267578125;228.9199981689453;53046500;0.013050867277438316
2024-07-15 00:00:00+00:00;233.87168884277344;234.39999389648438;237.22999572753906;233.08999633789062;236.47999572753906;62631300;0.01674330147811176
2024-07-16 00:00:00+00:00;234.29075622558594;234.82000732421875;236.27000427246094;232.3300018310547;235.0;43234300;0.0017918662059346335
2024-07-17 00:00:00+00:00;228.3641357421875;228.8800048828125;231.4600067138672;226.63999938964844;229.4499969482422;57345900;-0.025295980990260425
2024-07-18 00:00:00+00:00;223.67471313476562;224.17999267578125;230.44000244140625;222.27000427246094;230.27999877929688;66034600;-0.020534830945314275
2024-07-19 00:00:00+00:00;223.80442810058594;224.30999755859375;226.8000030517578;223.27999877929688;224.82000732421875;49151500;0.0005799129586043783
2024-07-22 00:00:00+00:00;223.45523071289062;223.9600067138672;227.77999877929688;223.08999633789062;227.00999450683594;48201800;-0.0015602998017738567
2024-07-23 00:00:00+00:00;224.5028533935547;225.00999450683594;226.94000244140625;222.67999267578125;224.3699951171875;39960300;0.004688282557118395
2024-07-24 00:00:00+00:00;218.04742431640625;218.5399932861328;224.8000030517578;217.1300048828125;224.0;61777600;-0.02875428371474653
2024-07-25 00:00:00+00:00;216.99981689453125;217.49000549316406;220.85000610351562;214.6199951171875;218.92999267578125;51391200;-0.004804556718339459
2024-07-26 00:00:00+00:00;217.46875;217.9600067138672;219.49000549316406;216.00999450683594;218.6999969482422;41601300;0.002161024455525684
2024-07-29 00:00:00+00:00;217.7481231689453;218.24000549316406;219.3000030517578;215.75;216.9600067138672;36311800;0.0012846337432190769
2024-07-30 00:00:00+00:00;218.30685424804688;218.8000030517578;220.3300018310547;216.1199951171875;219.19000244140625;41643800;0.0025659711533103646
2024-07-31 00:00:00+00:00;221.5794677734375;222.0800018310547;223.82000732421875;220.6300048828125;221.44000244140625;50036300;0.014990853444005525
2024-08-01 00:00:00+00:00;217.8678436279297;218.36000061035156;224.47999572753906;217.02000427246094;224.3699951171875;62501000;-0.016750725819666967
2024-08-02 00:00:00+00:00;219.3644561767578;219.86000061035156;225.60000610351562;217.7100067138672;219.14999389648438;105568600;0.006869389978967133
2024-08-05 00:00:00+00:00;208.79833984375;209.27000427246094;213.5;196.0;199.08999633789062;119548600;-0.0481669985831521
2024-08-06 00:00:00+00:00;206.76292419433594;207.22999572753906;209.99000549316406;201.07000732421875;205.3000030517578;69660500;-0.009748212850733573
2024-08-07 00:00:00+00:00;209.34710693359375;209.82000732421875;213.63999938964844;206.38999938964844;206.89999389648438;63516400;0.01249824663455068
2024-08-08 00:00:00+00:00;212.8292236328125;213.30999755859375;214.1999969482422;208.8300018310547;213.11000061035156;47161100;0.016633257613904107
2024-08-09 00:00:00+00:00;215.7526397705078;216.24000549316406;216.77999877929688;211.97000122070312;212.10000610351562;42201600;0.013735914716165532
2024-08-12 00:00:00+00:00;217.2909393310547;217.52999877929688;219.50999450683594;215.60000610351562;216.07000732421875;38028100;0.005965562584919537
2024-08-13 00:00:00+00:00;221.02682495117188;221.27000427246094;221.88999938964844;219.00999450683594;219.00999450683594;44155300;0.017193056195245138
2024-08-14 00:00:00+00:00;221.47633361816406;221.72000122070312;223.02999877929688;219.6999969482422;220.57000732421875;41960600;0.002033700635211577
2024-08-15 00:00:00+00:00;224.47303771972656;224.72000122070312;225.35000610351562;222.75999450683594;224.60000610351562;46414000;0.01353057903429189
2024-08-16 00:00:00+00:00;225.80157470703125;226.0500030517578;226.8300018310547;223.64999389648438;223.9199981689453;44340200;0.0059184844421056315
2024-08-19 00:00:00+00:00;225.64175415039062;225.88999938964844;225.99000549316406;223.0399932861328;225.72000122070312;40687800;-0.0007078241979617816
2024-08-20 00:00:00+00:00;226.2610626220703;226.50999450683594;227.1699981689453;225.4499969482422;225.77000427246094;30299000;0.0027446771387078517
2024-08-21 00:00:00+00:00;226.15118408203125;226.39999389648438;227.97999572753906;225.0500030517578;226.52000427246094;34765500;-0.00048563247988708813
2024-08-22 00:00:00+00:00;224.2832489013672;224.52999877929688;228.33999633789062;223.89999389648438;227.7899932861328;43695300;-0.008259695969967673
2024-08-23 00:00:00+00:00;226.5906982421875;226.83999633789062;228.22000122070312;224.3300018310547;225.66000366210938;38677300;0.010288146667049025
2024-08-26 00:00:00+00:00;226.93032836914062;227.17999267578125;227.27999877929688;223.88999938964844;226.75999450683594;30602200;0.0014988376978466444
2024-08-27 00:00:00+00:00;227.77938842773438;228.02999877929688;228.85000610351562;224.88999938964844;226.0;35934600;0.0037415535298863656
2024-08-28 00:00:00+00:00;226.2410888671875;226.49000549316406;229.86000061035156;225.67999267578125;227.9199981689453;38052200;-0.006753467940081581
2024-08-29 00:00:00+00:00;229.53746032714844;229.7899932861328;232.9199981689453;228.8800048828125;230.10000610351562;51906300;0.014570125448949867
2024-08-30 00:00:00+00:00;228.7483367919922;229.0;230.39999389648438;227.47999572753906;230.19000244140625;52990800;-0.0034378924636161434
2024-09-03 00:00:00+00:00;222.52517700195312;222.77000427246094;229.0;221.1699981689453;228.5500030517578;50190600;-0.027205221517637823
2024-09-04 00:00:00+00:00;220.6072998046875;220.85000610351562;221.77999877929688;217.47999572753906;221.66000366210938;43840200;-0.00861874638471094
2024-09-05 00:00:00+00:00;222.13560485839844;222.3800048828125;225.47999572753906;221.52000427246094;221.6300048828125;36615400;0.006927773316790065
2024-09-06 00:00:00+00:00;220.57733154296875;220.82000732421875;225.24000549316406;219.77000427246094;223.9499969482422;48423000;-0.007015008203708928
2024-09-09 00:00:00+00:00;220.66722106933594;220.91000366210938;221.27000427246094;216.7100067138672;220.82000732421875;67180000;0.00040755518026269755
2024-09-10 00:00:00+00:00;219.86810302734375;220.11000061035156;221.47999572753906;216.72999572753906;218.9199981689453;51591000;-0.0036213980285901837
2024-09-11 00:00:00+00:00;222.41529846191406;222.66000366210938;223.08999633789062;217.88999938964844;221.4600067138672;44587100;0.011585130365211915
2024-09-12 00:00:00+00:00;222.52517700195312;222.77000427246094;223.5500030517578;219.82000732421875;222.5;37498200;0.0004940295003250661
2024-09-13 00:00:00+00:00;222.25547790527344;222.5;224.0399932861328;221.91000366210938;223.5800018310547;36766600;-0.001212031545013148
2024-09-16 00:00:00+00:00;216.082275390625;216.32000732421875;217.22000122070312;213.9199981689453;216.5399932861328;59357400;-0.027775247981039364
2024-09-17 00:00:00+00:00;216.55174255371094;216.7899932861328;216.89999389648438;214.5;215.75;45519300;0.0021726421320320544
2024-09-18 00:00:00+00:00;220.4474639892578;220.69000244140625;222.7100067138672;217.5399932861328;217.5500030517578;59894900;0.017989802463465043
2024-09-19 00:00:00+00:00;228.61846923828125;228.8699951171875;229.82000732421875;224.6300048828125;224.99000549316406;66781300;0.03706553348719566
2024-09-20 00:00:00+00:00;227.94920349121094;228.1999969482422;233.08999633789062;227.6199951171875;229.97000122070312;318679900;-0.002927418111763669
2024-09-23 00:00:00+00:00;226.2211151123047;226.47000122070312;229.4499969482422;225.80999755859375;227.33999633789062;54146000;-0.007581050616453089
2024-09-24 00:00:00+00:00;227.1201171875;227.3699951171875;229.35000610351562;225.72999572753906;228.64999389648438;43556100;0.0039740093241191765
2024-09-25 00:00:00+00:00;226.1212158203125;226.3699951171875;227.2899932861328;224.02000427246094;224.92999267578125;42308700;-0.004398117700115112
2024-09-26 00:00:00+00:00;227.26995849609375;227.52000427246094;228.5;225.41000366210938;227.3000030517578;36636700;0.005080219022305155
2024-09-27 00:00:00+00:00;227.53965759277344;227.7899932861328;229.52000427246094;227.3000030517578;228.4600067138672;34026000;0.0011866605511687833
2024-09-30 00:00:00+00:00;232.7439422607422;233.0;233.0;229.64999389648438;230.0399932861328;54541900;0.02287197360475246
2024-10-01 00:00:00+00:00;225.96141052246094;226.2100067138672;229.64999389648438;223.74000549316406;229.52000427246094;63285000;-0.029141602086406926
2024-10-02 00:00:00+00:00;226.53077697753906;226.77999877929688;227.3699951171875;223.02000427246094;225.88999938964844;32880600;0.002519747352073054
2024-10-03 00:00:00+00:00;225.42198181152344;225.6699981689453;226.80999755859375;223.32000732421875;225.13999938964844;34044200;-0.004894614235498862
2024-10-04 00:00:00+00:00;226.55075073242188;226.8000030517578;228.0;224.1300048828125;227.89999389648438;37245100;0.005007333238716605
2024-10-07 00:00:00+00:00;221.4463653564453;221.69000244140625;225.69000244140625;221.3300018310547;224.5;39505400;-0.022530866585506182
2024-10-08 00:00:00+00:00;225.52188110351562;225.77000427246094;225.97999572753906;223.25;224.3000030517578;31855700;0.01840408582309916
2024-10-09 00:00:00+00:00;229.28773498535156;229.5399932861328;229.75;224.8300018310547;225.22999572753906;33591100;0.016698360908574017
2024-10-10 00:00:00+00:00;228.7882843017578;229.0399932861328;229.5;227.1699981689453;227.77999877929688;28183500;-0.0021782696463562568
2024-10-11 00:00:00+00:00;227.2999267578125;227.5500030517578;229.41000366210938;227.33999633789062;229.3000030517578;31759200;-0.006505371454991304
2024-10-14 00:00:00+00:00;231.04580688476562;231.3000030517578;231.72999572753906;228.60000610351562;228.6999969482422;39882100;0.01647989430765695
2024-10-15 00:00:00+00:00;233.59300231933594;233.85000610351562;237.49000549316406;232.3699951171875;233.61000061035156;64751400;0.011024656368842312
2024-10-16 00:00:00+00:00;231.5252685546875;231.77999877929688;232.1199951171875;229.83999633789062;231.60000610351562;34082200;-0.008851859184055066
2024-10-17 00:00:00+00:00;231.89486694335938;232.14999389648438;233.85000610351562;230.52000427246094;233.42999267578125;32993800;0.001596320300009113
